Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),SizeOption,Ratings,Reviews,Discount offer(in Rs.),Discount price,Discount offer(%),Column1,,,
11616576,Van Heusen Woman,Western,trousers,Women,van heusen woman grey formal trousers,1799,"26, 28, 30, 32, 34, 36, 38",4.3,447,269.85,1529.15,15%,Low Discount,,,
13320984,Mast & Harbour,Western,tops,Women,mast  harbour white  red pure cotton heart print top  mask,849,"XS, S, M, L, XL",4,447,424.5,424.5,50%,Low Discount,,,
13859152,Roadster,Bottom Wear,trousers,Men,roadster men grey chinos trousers,1899,"28, 30, 32, 34, 36",4,446,,908.8077558,,High Discount,,,
11354684,Roadster,Bottom Wear,trousers,Men,roadster men black tapered fit cropped sustainable chinos,2399,"28, 30, 32, 34, 36",4.1,446,1199.5,1199,50%,Low Discount,,,
7451257,High Star,Bottom Wear,jeans,Men,high star men black slim fit mid rise clean look stretchable jeans,1999,"28, 30, 32, 34, 36, 38, 40, 42, 44, 46",4,446,1179.41,819,59%,High Discount,,,
2463355,Mast & Harbour,Bottom Wear,track-pants,Men,mast  harbour men black regular fit solid track pants,1799,"XS, S, M, L, XL, XXL",4.1,446,1079.4,719,60%,High Discount,,,
8962357,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise clean look stretchable jeans,1699,"26, 28, 30, 32, 34, 36",3.9,446,1104.35,594,65%,High Discount,,,
11199248,Anouk,Indian Wear,kurta-sets,Men,anouk men peach coloured  burgundy striped kurta with trousers  nehru jacket,4799,"S, M, L, XL, XXL",3.9,446,2879.4,1919,60%,High Discount,,,
6012690,HIGHLANDER,Topwear,shirts,Men,highlander men olive green slim fit solid casual shirt,1249,"39, 40, 42, 44",3.6,446,761.89,487,61%,High Discount,,,
12014456,Moda Rapido,Topwear,tshirts,Men,moda rapido men red  blue floral printed round neck pure cotton t shirt,899,"S, M, L, XL",4,446,584.35,314,65%,High Discount,,,
11725188,Rigo,Topwear,tshirts,Men,rigo men blue striped mandarin collar t shirt,999,"S, M, L, XL",3.9,446,399.6,599,40%,Low Discount,,,
13238658,Anouk,Indian Wear,kurtas,Women,anouk women mustard yellow  red printed a line kurta,1299,"XS, S, M, L, XL, XXL",4.2,446,844.35,454,65%,High Discount,,,
6930351,Yufta,Indian Wear,kurta-sets,Women,yufta women burgundy solid kurta with palazzos  dupatta,2999,"S, M, L, XL, XXL",4.2,446,1649.45,1349,55%,High Discount,,,
2025392,Masha,Lingerie & Sleep Wear,nightdress,Women,masha red striped maxi nightdress nt a128 898,1049,Onesize,4.1,446,43,597,4%,Low Discount,,,
14061674,High Star,Western,jeans,Women,high star women blue wide leg high rise clean look stretchable jeans,1399,"28, 30, 32, 34",4.3,446,573.59,825.41,41%,Low Discount,,,
17477798,DressBerry,Western,tshirts,Women,dressberry women pack of 2 t shirts,1598,"XS, S, M, L, XL",4.3,446,958.8,639.2,60%,High Discount,,,
13000474,SASSAFRAS,Western,jeans,Women,sassafras women blue pure cotton relaxed fit high rise non stretchable clean look jeans,1999,"26, 28, 30, 32, 34, 36",4.2,446,1119.44,879.56,56%,High Discount,,,
2203442,Roadster,Bottom Wear,jeans,Men,roadster men blue cropped skinny fit mid rise clean look stretchable jeans,3299,"28, 30, 32, 34, 36",3.7,445,,908.8077558,,High Discount,,,
10384137,Taavi,Indian Wear,kurtas,Men,taavi men coffee brown  maroon printed bagru printed sustainable straight kurta with roll up sleeves,2299,"S, M, L, XL, XXL",4.3,445,1149.5,1149,50%,Low Discount,,,
6831811,Roadster,Inner Wear &  Sleep Wear,socks,Men,roadster men pack of 3 patterned shoe liners,449,Onesize,4.2,445,134.7,314,30%,Low Discount,,,
8936551,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,pepe jeans men blue printed brief 8904311301035,299,"S, M, L",4.3,445,44.85,254,15%,Low Discount,,,
11787044,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,pepe jeans men pack of 2 navy blue  white printed briefs 8936551 2,598,"M, S, L",4.3,445,,532.4183267,,High Discount,,,
12928852,Kalenji By Decathlon,Sports Wear,tshirts,Men,kalenji by decathlon men teal solid round neck running t shirt,499,"S, M, L, XL, XXL",4.3,445,,784.0064103,,High Discount,,,
3886216,Mast & Harbour,Topwear,shirts,Men,mast  harbour men red  white slim fit checked casual shirt,1999,"38, 40, 42, 44",4.1,445,999.5,999,50%,Low Discount,,,
10617900,Roadster,Topwear,jackets,Men,roadster men khaki solid tailored jacket with detachable hood,2799,"S, M, L, XL, XXL, 3XL",4,445,,698.2084967,,High Discount,,,
13220714,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men pink pure cotton solid round neck t shirt,699,"S, M, L, XL",4.2,445,314.55,384,45%,Low Discount,,,
13658892,HIGHLANDER,Topwear,shirts,Men,highlander men grey slim fit solid casual shirt,949,"39, 40, 42, 44",4.2,445,408.07,540,43%,Low Discount,,,
13901262,Saree mall,Indian Wear,sarees,Women,saree mall pink printed saree,2099,Onesize,4.1,445,1364.35,734,65%,High Discount,,,
10690372,Zivame,Lingerie & Sleep Wear,bra,Women,zivame peach coloured solid underwired lightly padded balconette bra zi1134coreornge,845,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,445,422.5,422,50%,Low Discount,,,
8357697,Zivame,Lingerie & Sleep Wear,bra,Women,zivame maroon solid underwired lightly padded t shirt bra zi1025fashzs,895,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,445,402.75,492,45%,Low Discount,,,
10560858,Sangria,Plus Size,kurtas,Women,sangria women black  beige printed straight kurta,999,"XS, S, M, L, XL, XXL, 3XL",3.9,445,649.35,349,65%,High Discount,,,
9017991,Roadster,Western,jeans,Women,the roadster lifestyle co women blue skinny fit mid rise low distress stretchable jeans,2099,"26, 28, 30, 32, 34, 36",4.2,445,1364.35,734.65,65%,High Discount,,,
12645758,Chemistry,Western,tshirts,Women,chemistry women coral pink solid v neck pure cotton t shirt,799,"XS, S, M, L, XL",3.9,445,479.4,319.6,60%,High Discount,,,
15038472,Levis,Bottom Wear,jeans,Men,levis men blue mid rise slim fit heavy fade stretchable jeans,2599,"28, 30, 32, 34, 36, 38, 40, 42",4.5,444,1039.6,1559,40%,Low Discount,,,
13859110,Roadster,Bottom Wear,trousers,Men,roadster men black chinos trousers,1899,"28, 30, 32, 34, 36",4,444,854.55,1044,45%,Low Discount,,,
6791050,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,hrx by hrithik roshan active men blue drop crotch track pants,1699,"S, M, L, XL, XXL",3.8,444,679.6,1019,40%,Low Discount,,,
7633378,ether,Bottom Wear,jeans,Men,ether men blue skinny fit mid rise clean look stretchable jeans,1499,"28, 30, 32, 34, 36",3.7,444,824.45,674,55%,High Discount,,,
11199372,Anouk,Indian Wear,kurta-sets,Men,anouk men black solid pathani kurta with dhoti pants,3299,"S, M, L, XL, XXL",4.1,444,1979.4,1319,60%,High Discount,,,
9973935,House of Pataudi,Indian Wear,kurtas,Men,house of pataudi men black solid straight kurta,999,"S, M, L, XL, XXL",4.4,444,199.8,799,20%,Low Discount,,,
14014806,HIGHLANDER,Topwear,shirts,Men,highlander men maroon slim fit solid casual shirt,1349,"39, 40, 42, 44",4.3,444,714.97,634,53%,High Discount,,,
10216047,The Indian Garage Co,Topwear,shirts,Men,the indian garage co men blue slim fit printed casual shirt,1749,"38, 40, 42, 44, 46, 48",3.9,444,1119.36,629,64%,High Discount,,,
11007430,Mast & Harbour,Topwear,shirts,Men,mast  harbour men olive green regular fit solid casual shirt with applique detailing,1999,"38, 40, 42, 44",4.3,444,1199.4,799,60%,High Discount,,,
11363410,WROGN,Topwear,tshirts,Men,wrogn men olive green printed round neck t shirt,699,"S, M, L, XL, XXL",4.5,444,349.5,349,50%,Low Discount,,,
12035566,TAG 7,Indian Wear,leggings,Women,tag 7 women off white solid ankle length leggings,1699,"S, M, L, XL, XXL",4,444,1121.34,577,66%,High Discount,,,
13001104,YASH GALLERY,Indian Wear,kurtas,Women,yash gallery plus size women mustard yellow  orange printed anarkali kurta,2999,"XXL, 3XL, 4XL, 5XL",4.2,444,2279.24,719,76%,High Discount,,,
15828674,Myshka,Indian Wear,kurta-sets,Women,myshka women black regular pure cotton kurta with palazzos  with dupatta,3999,"S, M, L, XL, XXL",4,444,2559.36,1439,64%,High Discount,,,
11938904,ELEVANTO,Lingerie & Sleep Wear,bath-robe,Women,elevanto women fuchsia pink solid bath robe,1299,Onesize,4,444,740.43,558,57%,High Discount,,,
13790566,Vemante,Lingerie & Sleep Wear,nightdress,Women,vemante white  red printed nightdress,1499,"S, M, L, XL, XXL",4.1,444,599.6,899,40%,Low Discount,,,
16416302,Zivame,Lingerie & Sleep Wear,shapewear,Women,zivame women black solid tummy  thigh shaper ,795,"S, M, L, XL, XXL",4.1,444,246.45,548,31%,Low Discount,,,
1983652,Moda Rapido,Plus Size,kurtas,Women,moda rapido women thread work straight cotton kurta,1399,"XS, S, M, L, XL, XXL, 3XL",3.9,444,769.45,629,55%,High Discount,,,
12150586,plusS,Plus Size,dresses,Women,pluss women red  black printed wrap dress,2399,"S, M, L, XL, XXL, 3XL, 4XL",4.3,444,1559.35,839,65%,High Discount,,,
11125522,Berrylush,Western,skirts,Women,berrylush navy blue bow tie high waist maxi skirt,1599,"28, 30, 32, 34",4.2,444,815.49,783.51,51%,High Discount,,,
12797584,Cottinfab,Western,jackets,Women,cottinfab women grey self design lightweight open front jacket,1999,"S, M, L, XL, XXL",3.8,444,1199.4,799.6,60%,High Discount,,,
11101348,Rustorange,Western,dresses,Women,rustorange black  orange ethnic motifs printed maxi dress,2649,"XS, S, M, L, XL, XXL",4.4,444,1192.05,1456.95,45%,Low Discount,,,
11708294,Juniper,Western,trousers,Women,juniper women elegant white solid scalloped edge trousers,999,"28, 30, 32, 34, 36, 38",3.6,444,399.6,599.4,40%,Low Discount,,,
2383109,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men grey skinny fit mid rise clean look stretchable jeans,2099,"28, 30, 32, 34, 36",3.9,443,,908.8077558,,High Discount,,,
12983736,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men white skinny fit mid rise clean look stretchable jeans,1899,"28, 30, 32, 34, 36",4.2,443,,908.8077558,,High Discount,,,
1885216,Kook N Keech Marvel,Bottom Wear,jeans,Men,kook n keech marvel men blue carrot regular fit mid rise low distress jeans,2499,"28, 30, 32, 34, 36, 38",3.5,443,1124.55,1374,45%,Low Discount,,,
13292122,Harvard,Bottom Wear,jeans,Men,harvard men blue mid rise clean look jogger fit jeans,1798,"28, 30, 32, 34, 36",4,443,1078.8,719,60%,High Discount,,,
8936487,Pepe Jeans,Inner Wear &  Sleep Wear,briefs,Men,pepe jeans men black solid brief 8904311300755,269,"S, M, L",4.3,443,40.35,228,15%,Low Discount,,,
14304568,Louis Philippe Sport,Topwear,tshirts,Men,louis philippe sport men navy blue solid polo collar t shirt,1199,"XS, S, M, L, XL, XXL, 3XL",4.3,443,491.59,707,41%,Low Discount,,,
10940916,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men white  black all over printed polo collar t shirt,1399,"S, M, L, XL",4.3,443,699.5,699,50%,Low Discount,,,
2012231,Harvard,Topwear,tshirts,Men,harvard men multicoloured striped polo pure cotton t shirt,1499,"S, M, L, XL, XXL",4.1,443,824.45,674,55%,High Discount,,,
10136763,Mast & Harbour,Topwear,sweatshirts,Men,mast  harbour men peach coloured  blue colourblocked hooded sweatshirt,1999,"S, M, L, XL",4.1,443,1099.45,899,55%,High Discount,,,
10945154,Roadster,Topwear,shirts,Men,roadster men olive green regular fit solid sustainable casual linen shirt,2299,"38, 40, 42, 44",4.3,443,1149.5,1149,50%,Low Discount,,,
6697878,ether,Topwear,jackets,Men,ether men olive green solid padded jacket,2799,"S, M, L, XL",4.3,443,1819.35,979,65%,High Discount,,,
2232104,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men navy blue solid v neck t shirt,699,"S, M, L, XL",4.2,443,419.4,279,60%,High Discount,,,
11048810,Poshak Hub,Indian Wear,kurtas,Women,poshak hub women pink  golden printed empire anarkali kurta,2200,"XS, S, M, L, XL, XXL",4.3,443,1122,1078,51%,High Discount,,,
11454958,Mitera,Indian Wear,sarees,Women,mitera pink  golden woven design banarasi saree,3299,Onesize,4,443,2309.3,989,70%,High Discount,,,
11174454,Sangria,Plus Size,kurtas,Women,sangria women off white  orange printed straight kurta,1099,"XS, S, M, L, XL, XXL, 3XL",3.9,443,604.45,494,55%,High Discount,,,
14141218,plusS,Plus Size,tops,Women,pluss pretty pink and off white dyed wrapped top,1399,"S, M, L, XL, XXL, 3XL, 4XL",4.2,443,867.38,531,62%,High Discount,,,
13437254,Sangria,Plus Size,kurta-sets,Women,sangria women grey  black pure cotton printed kurta with salwar,1999,"XS, S, M, L, XL, XXL, 3XL",4.3,443,799.6,1199,40%,Low Discount,,,
11794330,HRX by Hrithik Roshan,Sports Wear,tights,Women,hrx by hrithik roshan women multicoloured rapid dry n9 antimicrobial training tights,2199,"XS, S, M, L, XL, XXL",4.2,443,1319.4,879,60%,High Discount,,,
12992406,Domyos By Decathlon,Sports Wear,tshirts,Women,domyos by decathlon women black long sleeved fitness crop top,999,"XS, S, M, L, XL, XXL, 3XL",4.6,443,,784.0064103,,High Discount,,,
10366417,DressBerry,Western,jeans,Women,dressberry women navy blue skinny fit mid rise clean look  stretchable ankle length jeans,1699,"26, 28, 30, 32, 34, 36",3.9,443,934.45,764.55,55%,High Discount,,,
12279330,Roadster,Western,jackets,Women,roadster women navy blue washed cropped denim jacket,1999,"XS, S, M, L, XL, XXL",4.3,443,499.75,1499.25,25%,Low Discount,,,
13936004,SASSAFRAS,Western,jeans,Women,sassafras women fuchsia relaxed fit high rise jeans,2099,"26, 28, 30, 32, 34, 36",4.2,443,944.55,1154.45,45%,Low Discount,,,
10970064,Roadster,Western,tshirts,Women,roadster women mauve solid polo collar pure cotton t shirt,899,"XS, S, M, L, XL",4.1,443,400,499,44%,Low Discount,,,
12194356,Roadster,Western,tops,Women,roadster women rust orange ruched sleeves solid top,999,"XS, S, M, L, XL",4.4,443,599.4,399.6,60%,High Discount,,,
11274698,Roadster,Bottom Wear,jeans,Men,roadster men grey skinny fit mid rise clean look stretchable jeans,1999,"28, 30, 32, 34, 36",3.8,442,1199.4,799,60%,High Discount,,,
5395446,HERE&NOW,Bottom Wear,track-pants,Men,herenow men maroon jogger ,1599,"S, M, L, XL",4,442,1039.35,559,65%,High Discount,,,
8006467,Bene Kleed,Indian Wear,kurtas,Men,bene kleed men navy slim fit solid straight kurta,2099,"S, M, L, XL, XXL",4.3,442,1305,794,62%,High Discount,,,
11846998,HRX by Hrithik Roshan,Sports Wear,jackets,Men,hrx by hrithik roshan men black active solid detachable hooded padded jacket,4499,"S, M, L, XL, XXL",4.3,442,2249.5,2249,50%,Low Discount,,,
517004,Jockey,Sports Wear,tshirts,Men,jockey 24 x 7 men black pure cotton t shirt 2726,509,"S, M, L, XL",4.5,442,,784.0064103,,High Discount,,,
11434602,HIGHLANDER,Topwear,shirts,Men,highlander men olive green slim fit checked casual shirt,1249,"39, 40, 42, 44",4,442,624.5,624,50%,Low Discount,,,
10398389,Roadster,Topwear,shirts,Men,the roadster lifestyle co men teal blue  maroon regular fit checked sustainable casual shirt,1499,"38, 40, 42, 44",4.4,442,824.45,674,55%,High Discount,,,
7674833,Moda Rapido,Topwear,tshirts,Men,moda rapido men mustard yellow  black printed polo collar pure cotton t shirt,1549,"S, M, L, XL",4,442,929.4,619,60%,High Discount,,,
12681768,PERFKT-U,Topwear,jackets,Men,perfkt u men olive green solid insulator padded jacket,3333,"S, M, L, XL, XXL",4.2,442,2166.45,1166,65%,High Discount,,,
14398162,Vishudh,Indian Wear,kurtas,Women,vishudh women rust orange ethnic motifs printed cotton kurta,1149,"S, M, L, XL, XXL",4,442,700.89,448,61%,High Discount,,,
6920518,W,Indian Wear,kurtas,Women,w women white  pink printed straight kurta,1499,"XS, S, M, L, XL, XXL, 3XL",3.9,442,974.35,524,65%,High Discount,,,
11430956,W,Indian Wear,kurtas,Women,w women yellow  pink embroidered straight kurta,1799,"XS, S, M, L, XL, XXL, 3XL",4.3,442,1079.4,719,60%,High Discount,,,
13748474,HERE&NOW,Indian Wear,kurtas,Women,herenow women maroon  peach coloured floral printed floral kurta,2399,"XS, S, M, L, XL, XXL, 3XL",4.2,442,959.6,1439,40%,Low Discount,,,
2298960,Zivame,Lingerie & Sleep Wear,bra,Women,zivame blue solid non wired lightly padded t shirt bra,899,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.3,442,494.45,404,55%,High Discount,,,
15283296,HERE&NOW,Plus Size,boots,Women,herenow women black textured flat boots,2659,"UK3, UK4, UK5, UK6, UK7, UK8",4.1,442,1910,749,72%,High Discount,,,
11635508,Sera,Western,jumpsuit,Women,sera women burgundy solid playsuit with side knot,1494,"S, M, L, XL",4.3,442,747,747,50%,Low Discount,,,
4608883,Roadster,Western,jeans,Women,roadster women blue slim fit mid rise clean look stretchable jeans,1599,"26, 28, 30, 32, 34, 36",3.7,442,719.55,879.45,45%,Low Discount,,,
11991072,Roadster,Western,sweatshirts,Women,roadster women pink solid hooded sweatshirt,1699,"XS, S, M, L, XL, XXL",4.2,442,1189.3,509.7,70%,High Discount,,,
13492784,all about you,Western,jeans,Women,all about you women blue straight fit high rise clean look stretchable jeans,1999,"26, 28, 30, 32, 34",4.1,442,799.6,1199.4,40%,Low Discount,,,
11272542,DressBerry,Western,dresses,Women,dressberry black solid a line  sustainable ecovero dress,1999,"XS, S, M, L, XL",4.3,442,1199.4,799.6,60%,High Discount,,,
13127022,Roadster,Western,tshirts,Women,the roadster lifestyle co women black  orange printed cotton round neck t shirt,699,"XS, S, M, L, XL",4.4,442,419.4,279.6,60%,High Discount,,,
13249912,Roadster,Bottom Wear,jeans,Men,roadster men blue carrot fit low distress light fade stretchable jeans,2199,"28, 30, 32, 34, 36",3.7,441,1319.4,879,60%,High Discount,,,
10205535,SOJANYA,Indian Wear,kurtas,Men,sojanya men green woven design straight kurta,2499,"S, M, L, XL, XXL",4.1,441,1249.5,1249,50%,Low Discount,,,
10794506,one8 by Virat Kohli,Inner Wear &  Sleep Wear,briefs,Men,one8 by virat kohli men pack of 3 solid briefs,822,"S, M, L, XL, XXL",4.2,441,133,689,16%,Low Discount,,,
11036384,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men pack of 2 solid black trunks 8008 0205,508,"S, M, L",4.5,441,,532.4183267,,High Discount,,,
6968609,Van Heusen,Inner Wear &  Sleep Wear,briefs,Men,van heusen men navy briefs ihibr1pm1120005,249,"S, M, L",4.4,441,,532.4183267,,High Discount,,,
11475098,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men pack of 4 black solid trunks,1016,"S, M, L",4.5,441,,532.4183267,,High Discount,,,
10188527,WROGN,Topwear,tshirts,Men,wrogn men black solid slim fit round neck pure cotton t shirt,1299,"S, M, L, XL, XXL",4.2,441,714.45,584,55%,High Discount,,,
11361598,WROGN,Topwear,shirts,Men,wrogn men navy blue  mustard yellow slim fit checked casual shirt,2399,"39, 40, 42, 44, 46",4.2,441,1199.5,1199,50%,Low Discount,,,
12817552,Harvard,Topwear,tshirts,Men,harvard men maroon solid polo collar t shirt,999,"S, M, L, XL, XXL",4.3,441,449.55,549,45%,Low Discount,,,
15208232,Jompers,Indian Wear,dresses,Women,jompers peach coloured  purple floral ethnic a line dress,1399,"S, M, L, XL, XXL",4,441,713.49,685,51%,High Discount,,,
12636686,kipek,Indian Wear,kurtas,Women,kipek women yellow printed anarkali kurta with dupatta,4099,"S, M, L, XL, XXL",4.4,441,2459.4,1639,60%,High Discount,,,
637863,Amante,Lingerie & Sleep Wear,bra,Women,amante nude solid non wired non padded t shirt bra10421,695,"32B, 32C, 32D, 34B, 34C, 34D, 34DD, 36B, 36C, 36D, 36DD, 38B, 38C, 38D, 38DD, 40C, 40D",4.3,441,,605.5096899,,High Discount,,,
